日期,股票代码,名称,收盘价
2016-02-02,'000016,上证50,1969.6161
2016-02-01,'000016,上证50,1937.0729
2016-01-29,'000016,上证50,1973.0052
2016-01-28,'000016,上证50,1912.7205
2016-01-27,'000016,上证50,1953.4647
2016-01-26,'000016,上证50,1951.6136
2016-01-25,'000016,上证50,2065.4437
2016-01-22,'000016,上证50,2061.9621
2016-01-21,'000016,上证50,2040.9775
2016-01-20,'000016,上证50,2088.7229
2016-01-19,'000016,上证50,2128.5743
2016-01-18,'000016,上证50,2069.2746
2016-01-15,'000016,上证50,2070.928
2016-01-14,'000016,上证50,2132.076
2016-01-13,'000016,上证50,2105.507
2016-01-12,'000016,上证50,2131.368
2016-01-11,'000016,上证50,2120.234
2016-01-08,'000016,上证50,2219.612
2016-01-07,'000016,上证50,2180.589
2016-01-06,'000016,上证50,2317.647
2016-01-05,'000016,上证50,2288.113
2016-01-04,'000016,上证50,2270.461
2015-12-31,'000016,上证50,2420.801
2015-12-30,'000016,上证50,2432.773
2015-12-29,'000016,上证50,2432.88
2015-12-28,'000016,上证50,2411.408
2015-12-25,'000016,上证50,2492.336
2015-12-24,'000016,上证50,2481.754
2015-12-23,'000016,上证50,2503.059
2015-12-22,'000016,上证50,2496.054
2015-12-21,'000016,上证50,2500.064
2015-12-18,'000016,上证50,2422.835
2015-12-17,'000016,上证50,2408.321
2015-12-16,'000016,上证50,2376.535
2015-12-15,'000016,上证50,2383.832
2015-12-14,'000016,上证50,2414.917
2015-12-11,'000016,上证50,2342.453
2015-12-10,'000016,上证50,2357.209
2015-12-09,'000016,上证50,2369.738
2015-12-08,'000016,上证50,2364.344
2015-12-07,'000016,上证50,2395.584
2015-12-04,'000016,上证50,2397.562
2015-12-03,'000016,上证50,2461.449
2015-12-02,'000016,上证50,2458.411
2015-12-01,'000016,上证50,2344.833
2015-11-30,'000016,上证50,2336.29
2015-11-27,'000016,上证50,2334.44
2015-11-26,'000016,上证50,2450.962
2015-11-25,'000016,上证50,2459.563
2015-11-24,'000016,上证50,2447.904
2015-11-23,'000016,上证50,2456.84
2015-11-20,'000016,上证50,2466.757
2015-11-19,'000016,上证50,2468.488
2015-11-18,'000016,上证50,2439.447
2015-11-17,'000016,上证50,2453.257
2015-11-16,'000016,上证50,2447.293
2015-11-13,'000016,上证50,2447.773
2015-11-12,'000016,上证50,2476.429
2015-11-11,'000016,上证50,2505.83
2015-11-10,'000016,上证50,2522.683
2015-11-09,'000016,上证50,2534.084
2015-11-06,'000016,上证50,2493.484
2015-11-05,'000016,上证50,2440.651
2015-11-04,'000016,上证50,2370.503
2015-11-03,'000016,上证50,2271.653
2015-11-02,'000016,上证50,2280.092
2015-10-30,'000016,上证50,2312.974
2015-10-29,'000016,上证50,2307.345
2015-10-28,'000016,上证50,2310.703
2015-10-27,'000016,上证50,2349.904
2015-10-26,'000016,上证50,2350.02
2015-10-23,'000016,上证50,2343.965
2015-10-22,'000016,上证50,2331.791
2015-10-21,'000016,上证50,2340.36
2015-10-20,'000016,上证50,2337.08
2015-10-19,'000016,上证50,2318.472
2015-10-16,'000016,上证50,2323.775
2015-10-15,'000016,上证50,2297.901
2015-10-14,'000016,上证50,2253.908
2015-10-13,'000016,上证50,2270.948
2015-10-12,'000016,上证50,2283.429
2015-10-09,'000016,上证50,2219.294
2015-10-08,'000016,上证50,2191.343
2015-09-30,'000016,上证50,2146.118
2015-09-29,'000016,上证50,2127.203
2015-09-28,'000016,上证50,2169.941
2015-09-25,'000016,上证50,2183.404
2015-09-24,'000016,上证50,2188.088
2015-09-23,'000016,上证50,2178.546
2015-09-22,'000016,上证50,2237.314
2015-09-21,'000016,上证50,2214.448
2015-09-18,'000016,上证50,2198.99
2015-09-17,'000016,上证50,2194.823
2015-09-16,'000016,上证50,2241.949
2015-09-15,'000016,上证50,2175.173
2015-09-14,'000016,上证50,2228.154
2015-09-11,'000016,上证50,2195.391
2015-09-10,'000016,上证50,2208.481
2015-09-09,'000016,上证50,2211.2
2015-09-08,'000016,上证50,2180.131
2015-09-07,'000016,上证50,2133.978
2015-09-02,'000016,上证50,2243.631
2015-09-01,'000016,上证50,2230.321
2015-08-31,'000016,上证50,2210.447
2015-08-28,'000016,上证50,2159.958
2015-08-27,'000016,上证50,2094.722
2015-08-26,'000016,上证50,1942.45
2015-08-25,'000016,上证50,1914.052
2015-08-24,'000016,上证50,2058.252
2015-08-21,'000016,上证50,2271.359
2015-08-20,'000016,上证50,2356.917
2015-08-19,'000016,上证50,2430.281
2015-08-18,'000016,上证50,2407.967
2015-08-17,'000016,上证50,2550.467
2015-08-14,'000016,上证50,2577.038
2015-08-13,'000016,上证50,2580.778
2015-08-12,'000016,上证50,2561.127
2015-08-11,'000016,上证50,2590.71
2015-08-10,'000016,上证50,2617.659
2015-08-07,'000016,上证50,2503.796
2015-08-06,'000016,上证50,2467.525
2015-08-05,'000016,上证50,2487.062
2015-08-04,'000016,上证50,2534.711
2015-08-03,'000016,上证50,2479.724
2015-07-31,'000016,上证50,2461.24
2015-07-30,'000016,上证50,2467.367
2015-07-29,'000016,上证50,2531.445
2015-07-28,'000016,上证50,2485.674
2015-07-27,'000016,上证50,2493.29
2015-07-24,'000016,上证50,2741.044
2015-07-23,'000016,上证50,2790.764
2015-07-22,'000016,上证50,2739.786
2015-07-21,'000016,上证50,2772.774
2015-07-20,'000016,上证50,2783.761
2015-07-17,'000016,上证50,2807.065
2015-07-16,'000016,上证50,2742.847
2015-07-15,'000016,上证50,2757.951
2015-07-14,'000016,上证50,2763.073
2015-07-13,'000016,上证50,2869.051
2015-07-10,'000016,上证50,2898.41
2015-07-09,'000016,上证50,2781.077
2015-07-08,'000016,上证50,2608.977
2015-07-07,'000016,上证50,2812.446
2015-07-06,'000016,上证50,2749.998
2015-07-03,'000016,上证50,2582.266
2015-07-02,'000016,上证50,2714.247
2015-07-01,'000016,上证50,2736.847
2015-06-30,'000016,上证50,2870.025
2015-06-29,'000016,上证50,2678.368
2015-06-26,'000016,上证50,2736.695
2015-06-25,'000016,上证50,2943.99
2015-06-24,'000016,上证50,3045.244
2015-06-23,'000016,上证50,3003.163
2015-06-19,'000016,上证50,2903.057
2015-06-18,'000016,上证50,3068.488
2015-06-17,'000016,上证50,3211.707
2015-06-16,'000016,上证50,3179.652
2015-06-15,'000016,上证50,3262.479
2015-06-12,'000016,上证50,3350.248
2015-06-11,'000016,上证50,3347.116
2015-06-10,'000016,上证50,3370.383
2015-06-09,'000016,上证50,3413.9955
2015-06-08,'000016,上证50,3458.707
2015-06-05,'000016,上证50,3303.988
2015-06-04,'000016,上证50,3299.03
2015-06-03,'000016,上证50,3238.428
2015-06-02,'000016,上证50,3258.31
2015-06-01,'000016,上证50,3244.319
2015-05-29,'000016,上证50,3111.334
2015-05-28,'000016,上证50,3124.621
2015-05-27,'000016,上证50,3344.738
2015-05-26,'000016,上证50,3386.593
2015-05-25,'000016,上证50,3349.945
2015-05-22,'000016,上证50,3248.855
2015-05-21,'000016,上证50,3150.901
2015-05-20,'000016,上证50,3122.85
2015-05-19,'000016,上证50,3116.086
2015-05-18,'000016,上证50,2998.389
2015-05-15,'000016,上证50,3060.411
2015-05-14,'000016,上证50,3128.572
2015-05-13,'000016,上证50,3141.296
2015-05-12,'000016,上证50,3188.313
2015-05-11,'000016,上证50,3169.134
2015-05-08,'000016,上证50,3110.455
2015-05-07,'000016,上证50,3094.883
2015-05-06,'000016,上证50,3139.02
2015-05-05,'000016,上证50,3148.813
2015-05-04,'000016,上证50,3272.005
2015-04-30,'000016,上证50,3250.49
2015-04-29,'000016,上证50,3283.282
2015-04-28,'000016,上证50,3282.33
2015-04-27,'000016,上证50,3308.454
2015-04-24,'000016,上证50,3223.958
2015-04-23,'000016,上证50,3273.398
2015-04-22,'000016,上证50,3299.221
2015-04-21,'000016,上证50,3214.364
2015-04-20,'000016,上证50,3164.461
2015-04-17,'000016,上证50,3235.332
2015-04-16,'000016,上证50,3183.302
2015-04-15,'000016,上证50,3053.304
2015-04-14,'000016,上证50,3052.407
2015-04-13,'000016,上证50,3041.125
2015-04-10,'000016,上证50,2986.605
2015-04-09,'000016,上证50,2931.772
2015-04-08,'000016,上证50,2952.079
2015-04-07,'000016,上证50,2889.452
2015-04-03,'000016,上证50,2817.181
2015-04-02,'000016,上证50,2781.641
2015-04-01,'000016,上证50,2799.451
2015-03-31,'000016,上证50,2754.658
2015-03-30,'000016,上证50,2784.456
2015-03-27,'000016,上证50,2689.24
2015-03-26,'000016,上证50,2687.762
2015-03-25,'000016,上证50,2649.161
2015-03-24,'000016,上证50,2683.647
2015-03-23,'000016,上证50,2720.671
2015-03-20,'000016,上证50,2680.679
2015-03-19,'000016,上证50,2630.243
2015-03-18,'000016,上证50,2649.642
2015-03-17,'000016,上证50,2583.198
2015-03-16,'000016,上证50,2550.861
2015-03-13,'000016,上证50,2495.277
2015-03-12,'000016,上证50,2485.114
2015-03-11,'000016,上证50,2408.503
2015-03-10,'000016,上证50,2395.428
2015-03-09,'000016,上证50,2429.867
2015-03-06,'000016,上证50,2371.623
2015-03-05,'000016,上证50,2366.899
2015-03-04,'000016,上证50,2397.993
2015-03-03,'000016,上证50,2396.805
2015-03-02,'000016,上证50,2479.237
2015-02-27,'000016,上证50,2474.595
2015-02-26,'000016,上证50,2478.061
2015-02-25,'000016,上证50,2407.457
2015-02-17,'000016,上证50,2445.26
2015-02-16,'000016,上证50,2431.21
2015-02-13,'000016,上证50,2427.474
2015-02-12,'000016,上证50,2416.449
2015-02-11,'000016,上证50,2415.128
2015-02-10,'000016,上证50,2403.548
2015-02-09,'000016,上证50,2366.766
2015-02-06,'000016,上证50,2325.241
2015-02-05,'000016,上证50,2348.921
2015-02-04,'000016,上证50,2372.455
2015-02-03,'000016,上证50,2405.76
2015-02-02,'000016,上证50,2332.533
2015-01-30,'000016,上证50,2405.38
2015-01-29,'000016,上证50,2442.038
2015-01-28,'000016,上证50,2486.285
2015-01-27,'000016,上证50,2522.103
2015-01-26,'000016,上证50,2562.363
2015-01-23,'000016,上证50,2564.514
2015-01-22,'000016,上证50,2544.308
2015-01-21,'000016,上证50,2542.318
2015-01-20,'000016,上证50,2403.724
2015-01-19,'000016,上证50,2410.201
2015-01-16,'000016,上证50,2653.034
2015-01-15,'000016,上证50,2632.89
2015-01-14,'000016,上证50,2534.23
2015-01-13,'000016,上证50,2527.828
2015-01-12,'000016,上证50,2543.852
2015-01-09,'000016,上证50,2569.019
2015-01-08,'000016,上证50,2558.107
2015-01-07,'000016,上证50,2635.231
2015-01-06,'000016,上证50,2629.402
2015-01-05,'000016,上证50,2649.639
2014-12-31,'000016,上证50,2581.567
2014-12-30,'000016,上证50,2523.627
2014-12-29,'000016,上证50,2481.663
2014-12-26,'000016,上证50,2464.819
2014-12-25,'000016,上证50,2359.655
2014-12-24,'000016,上证50,2270.883
2014-12-23,'000016,上证50,2374.954
2014-12-22,'000016,上证50,2426.684
2014-12-19,'000016,上证50,2390.28
2014-12-18,'000016,上证50,2364.041
2014-12-17,'000016,上证50,2383.948
2014-12-16,'000016,上证50,2299.278
2014-12-15,'000016,上证50,2201.536
2014-12-12,'000016,上证50,2193.287
2014-12-11,'000016,上证50,2193.542
2014-12-10,'000016,上证50,2254.823
2014-12-09,'000016,上证50,2182.693
2014-12-08,'000016,上证50,2298.849
2014-12-05,'000016,上证50,2200.253
2014-12-04,'000016,上证50,2160.66
2014-12-03,'000016,上证50,2037.585
2014-12-02,'000016,上证50,2021.54
2014-12-01,'000016,上证50,1920.38
2014-11-28,'000016,上证50,1914.44
2014-11-27,'000016,上证50,1853.004
2014-11-26,'000016,上证50,1820.489
2014-11-25,'000016,上证50,1777.673
2014-11-24,'000016,上证50,1758.096
2014-11-21,'000016,上证50,1714.711
2014-11-20,'000016,上证50,1676.598
2014-11-19,'000016,上证50,1671.654
2014-11-18,'000016,上证50,1679.423
2014-11-17,'000016,上证50,1708.096
2014-11-14,'000016,上证50,1728.805
2014-11-13,'000016,上证50,1726.337
2014-11-12,'000016,上证50,1731.021
2014-11-11,'000016,上证50,1710.882
2014-11-10,'000016,上证50,1689.024
2014-11-07,'000016,上证50,1640.323
2014-11-06,'000016,上证50,1635.964
2014-11-05,'000016,上证50,1637.625
2014-11-04,'000016,上证50,1645.624
2014-11-03,'000016,上证50,1651.052
2014-10-31,'000016,上证50,1657.286
2014-10-30,'000016,上证50,1619.096
2014-10-29,'000016,上证50,1608.402
2014-10-28,'000016,上证50,1585.744
2014-10-27,'000016,上证50,1559.906
2014-10-24,'000016,上证50,1583.419
2014-10-23,'000016,上证50,1586.557
2014-10-22,'000016,上证50,1597.125
2014-10-21,'000016,上证50,1600.844
2014-10-20,'000016,上证50,1612.402
2014-10-17,'000016,上证50,1608.516
2014-10-16,'000016,上证50,1608.735
2014-10-15,'000016,上证50,1612.772
2014-10-14,'000016,上证50,1600.299
2014-10-13,'000016,上证50,1605.986
2014-10-10,'000016,上证50,1621.713
2014-10-09,'000016,上证50,1634.042
2014-10-08,'000016,上证50,1633.571
2014-09-30,'000016,上证50,1619.697
2014-09-29,'000016,上证50,1621.816
2014-09-26,'000016,上证50,1616.088
2014-09-25,'000016,上证50,1618.524
2014-09-24,'000016,上证50,1625.731
2014-09-23,'000016,上证50,1595.642
2014-09-22,'000016,上证50,1583.886
2014-09-19,'000016,上证50,1619.581
2014-09-18,'000016,上证50,1609.869
2014-09-17,'000016,上证50,1604.916
2014-09-16,'000016,上证50,1600.916
2014-09-15,'000016,上证50,1624.068
2014-09-12,'000016,上证50,1630.204
2014-09-11,'000016,上证50,1622.815
2014-09-10,'000016,上证50,1629.985
2014-09-09,'000016,上证50,1645.112
2014-09-05,'000016,上证50,1656.237
2014-09-04,'000016,上证50,1637.287
2014-09-03,'000016,上证50,1624.032
2014-09-02,'000016,上证50,1607.499
2014-09-01,'000016,上证50,1586.022
2014-08-29,'000016,上证50,1581.284
2014-08-28,'000016,上证50,1563.889
2014-08-27,'000016,上证50,1572.791
2014-08-26,'000016,上证50,1573.391
2014-08-25,'000016,上证50,1577.425
2014-08-22,'000016,上证50,1594.183
2014-08-21,'000016,上证50,1587.025
2014-08-20,'000016,上证50,1600.338
2014-08-19,'000016,上证50,1609.093
2014-08-18,'000016,上证50,1613.127
2014-08-15,'000016,上证50,1612.004
2014-08-14,'000016,上证50,1596.839
2014-08-13,'000016,上证50,1610.139
2014-08-12,'000016,上证50,1607.91
2014-08-11,'000016,上证50,1619.253
2014-08-08,'000016,上证50,1595.662
2014-08-07,'000016,上证50,1593.419
2014-08-06,'000016,上证50,1619.012
2014-08-05,'000016,上证50,1632.408
2014-08-04,'000016,上证50,1644.634
2014-08-01,'000016,上证50,1607.974
2014-07-31,'000016,上证50,1621.847
2014-07-30,'000016,上证50,1601.377
2014-07-29,'000016,上证50,1611.852
2014-07-28,'000016,上证50,1609.477
2014-07-25,'000016,上证50,1557.015
2014-07-24,'000016,上证50,1541.899
2014-07-23,'000016,上证50,1506.755
2014-07-22,'000016,上证50,1495.927
2014-07-21,'000016,上证50,1479.837
2014-07-18,'000016,上证50,1478.755
2014-07-17,'000016,上证50,1473.668
2014-07-16,'000016,上证50,1483.176
2014-07-15,'000016,上证50,1484.662
2014-07-14,'000016,上证50,1482.777
2014-07-11,'000016,上证50,1468.541
2014-07-10,'000016,上证50,1471.168
2014-07-09,'000016,上证50,1475.137
2014-07-08,'000016,上证50,1491.964
2014-07-07,'000016,上证50,1492.836
2014-07-04,'000016,上证50,1492.463
2014-07-03,'000016,上证50,1489.545
2014-07-02,'000016,上证50,1484.841
2014-07-01,'000016,上证50,1481.663
2014-06-30,'000016,上证50,1482.405
2014-06-27,'000016,上证50,1473.756
2014-06-26,'000016,上证50,1478.006
2014-06-25,'000016,上证50,1469.954
2014-06-24,'000016,上证50,1480.128
2014-06-23,'000016,上证50,1475.76
2014-06-20,'000016,上证50,1484.479
2014-06-19,'000016,上证50,1478.038
2014-06-18,'000016,上证50,1495.431
2014-06-17,'000016,上证50,1501.939
2014-06-16,'000016,上证50,1518.705
2014-06-13,'000016,上证50,1502.961
2014-06-12,'000016,上证50,1483.861
2014-06-11,'000016,上证50,1488.764
2014-06-10,'000016,上证50,1493.533
2014-06-09,'000016,上证50,1475.347
2014-06-06,'000016,上证50,1472.268
2014-06-05,'000016,上证50,1484.241
2014-06-04,'000016,上证50,1466.387
2014-06-03,'000016,上证50,1477.522
2014-05-30,'000016,上证50,1482.096
2014-05-29,'000016,上证50,1484.307
2014-05-28,'000016,上证50,1491.756
2014-05-27,'000016,上证50,1479.733
2014-05-26,'000016,上证50,1486.049
2014-05-23,'000016,上证50,1484.375
2014-05-22,'000016,上证50,1471.552
2014-05-21,'000016,上证50,1474.139
2014-05-20,'000016,上证50,1460.82
2014-05-19,'000016,上证50,1459.212
2014-05-16,'000016,上证50,1487.735
2014-05-15,'000016,上证50,1488.771
2014-05-14,'000016,上证50,1500.825
2014-05-13,'000016,上证50,1503.517
2014-05-12,'000016,上证50,1508.387
2014-05-09,'000016,上证50,1480.737
2014-05-08,'000016,上证50,1478.717
2014-05-07,'000016,上证50,1476.176
2014-05-06,'000016,上证50,1485.25
2014-05-05,'000016,上证50,1487.532
2014-04-30,'000016,上证50,1494.808
2014-04-29,'000016,上证50,1496.009
2014-04-28,'000016,上证50,1483.776
2014-04-25,'000016,上证50,1501.046
2014-04-24,'000016,上证50,1510.285
2014-04-23,'000016,上证50,1507.041
2014-04-22,'000016,上证50,1509.547
2014-04-21,'000016,上证50,1493.756
2014-04-18,'000016,上证50,1521.278
2014-04-17,'000016,上证50,1520.562
2014-04-16,'000016,上证50,1527.054
2014-04-15,'000016,上证50,1523.22
2014-04-14,'000016,上证50,1557.7
2014-04-11,'000016,上证50,1565.308
2014-04-10,'000016,上证50,1570.397
2014-04-09,'000016,上证50,1530.875
2014-04-08,'000016,上证50,1534.747
2014-04-04,'000016,上证50,1490.334
2014-04-03,'000016,上证50,1477.488
2014-04-02,'000016,上证50,1491.303
2014-04-01,'000016,上证50,1473.142
2014-03-31,'000016,上证50,1465.783
2014-03-28,'000016,上证50,1472.047
2014-03-27,'000016,上证50,1464.53
2014-03-26,'000016,上证50,1467.08
2014-03-25,'000016,上证50,1470.121
2014-03-24,'000016,上证50,1477.532
2014-03-21,'000016,上证50,1464.08
2014-03-20,'000016,上证50,1406.915
2014-03-19,'000016,上证50,1418.707
2014-03-18,'000016,上证50,1427.63
2014-03-17,'000016,上证50,1434.157
2014-03-14,'000016,上证50,1426.395
2014-03-13,'000016,上证50,1437.392
2014-03-12,'000016,上证50,1418.698
2014-03-11,'000016,上证50,1412.733
2014-03-10,'000016,上证50,1408.873
2014-03-07,'000016,上证50,1455.585
2014-03-06,'000016,上证50,1459.508
2014-03-05,'000016,上证50,1448.331
2014-03-04,'000016,上证50,1464.284
2014-03-03,'000016,上证50,1462.686
2014-02-28,'000016,上证50,1464.321
2014-02-27,'000016,上证50,1452.461
2014-02-26,'000016,上证50,1444.198
2014-02-25,'000016,上证50,1440.892
2014-02-24,'000016,上证50,1468.06
2014-02-21,'000016,上证50,1505.331
2014-02-20,'000016,上证50,1520.138
2014-02-19,'000016,上证50,1533.396
2014-02-18,'000016,上证50,1508.541
2014-02-17,'000016,上证50,1538.105
2014-02-14,'000016,上证50,1534.239
2014-02-13,'000016,上证50,1528.015
2014-02-12,'000016,上证50,1527.001
2014-02-11,'000016,上证50,1528.322
2014-02-10,'000016,上证50,1505.834
2014-02-07,'000016,上证50,1475.343
2014-01-30,'000016,上证50,1477.345
2014-01-29,'000016,上证50,1494.49
2014-01-28,'000016,上证50,1487.803
2014-01-27,'000016,上证50,1478.865
2014-01-24,'000016,上证50,1502.065
2014-01-23,'000016,上证50,1499.031
2014-01-22,'000016,上证50,1514.121
2014-01-21,'000016,上证50,1478.884
2014-01-20,'000016,上证50,1464.842
2014-01-17,'000016,上证50,1475.671
2014-01-16,'000016,上证50,1493.094
2014-01-15,'000016,上证50,1488.509
2014-01-14,'000016,上证50,1499.285
2014-01-13,'000016,上证50,1494.613
2014-01-10,'000016,上证50,1498.268
2014-01-09,'000016,上证50,1503.881
2014-01-08,'000016,上证50,1515.333
2014-01-07,'000016,上证50,1510.654
2014-01-06,'000016,上证50,1512.93
2014-01-03,'000016,上证50,1536.067
2014-01-02,'000016,上证50,1561.099
2013-12-31,'000016,上证50,1574.781
2013-12-30,'000016,上证50,1547.919
2013-12-27,'000016,上证50,1550.221
2013-12-26,'000016,上证50,1524.883
2013-12-25,'000016,上证50,1547.359
2013-12-24,'000016,上证50,1539.599
2013-12-23,'000016,上证50,1541.265
2013-12-20,'000016,上证50,1537.413
2013-12-19,'000016,上证50,1580.113
2013-12-18,'000016,上证50,1598.678
2013-12-17,'000016,上证50,1597.265
2013-12-16,'000016,上证50,1602.455
2013-12-13,'000016,上证50,1626.41
2013-12-12,'000016,上证50,1631.914
2013-12-11,'000016,上证50,1639.182
2013-12-10,'000016,上证50,1670.553
2013-12-09,'000016,上证50,1669.872
2013-12-06,'000016,上证50,1675.255
2013-12-05,'000016,上证50,1692.38
2013-12-04,'000016,上证50,1699.176
2013-12-03,'000016,上证50,1681.509
2013-12-02,'000016,上证50,1678.867
2013-11-29,'000016,上证50,1661.409
2013-11-28,'000016,上证50,1664.625
2013-11-27,'000016,上证50,1648.789
2013-11-26,'000016,上证50,1630.94
2013-11-25,'000016,上证50,1633.782
2013-11-22,'000016,上证50,1642.496
2013-11-21,'000016,上证50,1648.086
2013-11-20,'000016,上证50,1663.759
2013-11-19,'000016,上证50,1659.53
2013-11-18,'000016,上证50,1675.159
2013-11-15,'000016,上证50,1604.823
2013-11-14,'000016,上证50,1572.729
2013-11-13,'000016,上证50,1569.245
2013-11-12,'000016,上证50,1610.777
2013-11-11,'000016,上证50,1591.139
2013-11-08,'000016,上证50,1587.44
2013-11-07,'000016,上证50,1610.584
2013-11-06,'000016,上证50,1614.214
2013-11-05,'000016,上证50,1633.662
2013-11-04,'000016,上证50,1638.512
2013-11-01,'000016,上证50,1644.752
2013-10-31,'000016,上证50,1631.047
2013-10-30,'000016,上证50,1653.417
2013-10-29,'000016,上证50,1633.721
2013-10-28,'000016,上证50,1610.686
2013-10-25,'000016,上证50,1611.519
2013-10-24,'000016,上证50,1621.605
2013-10-23,'000016,上证50,1638.499
2013-10-22,'000016,上证50,1640.066
2013-10-21,'000016,上证50,1657.583
2013-10-18,'000016,上证50,1636.8
2013-10-17,'000016,上证50,1627.177
2013-10-16,'000016,上证50,1634.223
2013-10-15,'000016,上证50,1656.259
2013-10-14,'000016,上证50,1662.168
2013-10-11,'000016,上证50,1669.268
2013-10-10,'000016,上证50,1637.933
2013-10-09,'000016,上证50,1668.476
2013-10-08,'000016,上证50,1659.713
2013-09-30,'000016,上证50,1643.055
2013-09-27,'000016,上证50,1639.152
2013-09-26,'000016,上证50,1632.695
2013-09-25,'000016,上证50,1661.607
2013-09-24,'000016,上证50,1673.558
2013-09-23,'000016,上证50,1713.084
2013-09-18,'000016,上证50,1700.587
2013-09-17,'000016,上证50,1698.629
2013-09-16,'000016,上证50,1738.248
2013-09-13,'000016,上证50,1749.244
2013-09-12,'000016,上证50,1772.664
2013-09-11,'000016,上证50,1741.318
2013-09-10,'000016,上证50,1737.581
2013-09-09,'000016,上证50,1713.385
2013-09-06,'000016,上证50,1625.854
2013-09-05,'000016,上证50,1609.604
2013-09-04,'000016,上证50,1613.537
2013-09-03,'000016,上证50,1614.537
2013-09-02,'000016,上证50,1591.934
2013-08-30,'000016,上证50,1589.777
2013-08-29,'000016,上证50,1588.153
2013-08-28,'000016,上证50,1592.869
2013-08-27,'000016,上证50,1602.002
2013-08-26,'000016,上证50,1601.379
2013-08-23,'000016,上证50,1566.293
2013-08-22,'000016,上证50,1582.618
2013-08-21,'000016,上证50,1588.081
2013-08-20,'000016,上证50,1594.54
2013-08-19,'000016,上证50,1608.865
2013-08-16,'000016,上证50,1592.794
2013-08-15,'000016,上证50,1595.152
2013-08-14,'000016,上证50,1610.218
2013-08-13,'000016,上证50,1619.743
2013-08-12,'000016,上证50,1610.265
2013-08-09,'000016,上证50,1553.044
2013-08-08,'000016,上证50,1544.624
2013-08-07,'000016,上证50,1551.155
2013-08-06,'000016,上证50,1556.297
2013-08-05,'000016,上证50,1554.188
2013-08-02,'000016,上证50,1536.505
2013-08-01,'000016,上证50,1537.81
2013-07-31,'000016,上证50,1504.167
2013-07-30,'000016,上证50,1500.938
2013-07-29,'000016,上证50,1484.21
2013-07-26,'000016,上证50,1521.612
2013-07-25,'000016,上证50,1529.299
2013-07-24,'000016,上证50,1532.353
2013-07-23,'000016,上证50,1555.837
2013-07-22,'000016,上证50,1514.052
2013-07-19,'000016,上证50,1511.4
2013-07-18,'000016,上证50,1549.348
2013-07-17,'000016,上证50,1582.141
2013-07-16,'000016,上证50,1606.341
2013-07-15,'000016,上证50,1604.662
2013-07-12,'000016,上证50,1587.589
2013-07-11,'000016,上证50,1635.66
2013-07-10,'000016,上证50,1546.743
2013-07-09,'000016,上证50,1505.299
2013-07-08,'000016,上证50,1506.727
2013-07-05,'000016,上证50,1542.049
2013-07-04,'000016,上证50,1535.321
2013-07-03,'000016,上证50,1522.911
2013-07-02,'000016,上证50,1541.341
2013-07-01,'000016,上证50,1549.374
2013-06-28,'000016,上证50,1552.383
2013-06-27,'000016,上证50,1512.204
2013-06-26,'000016,上证50,1509.682
2013-06-25,'000016,上证50,1526.803
2013-06-24,'000016,上证50,1525.166
2013-06-21,'000016,上证50,1633.164
2013-06-20,'000016,上证50,1631.554
2013-06-19,'000016,上证50,1687.613
2013-06-18,'000016,上证50,1704.222
2013-06-17,'000016,上证50,1692.476
2013-06-14,'000016,上证50,1704.147
2013-06-13,'000016,上证50,1700.802
2013-06-07,'000016,上证50,1760.224
2013-06-06,'000016,上证50,1784.702
2013-06-05,'000016,上证50,1806.821
2013-06-04,'000016,上证50,1819.503
2013-06-03,'000016,上证50,1838.64
2013-05-31,'000016,上证50,1841.366
2013-05-30,'000016,上证50,1855.456
2013-05-29,'000016,上证50,1861.702
2013-05-28,'000016,上证50,1870.094
2013-05-27,'000016,上证50,1827.263
2013-05-24,'000016,上证50,1829.141
2013-05-23,'000016,上证50,1823.737
2013-05-22,'000016,上证50,1858.198
2013-05-21,'000016,上证50,1851.084
2013-05-20,'000016,上证50,1861.252
2013-05-17,'000016,上证50,1843.809
2013-05-16,'000016,上证50,1821.453
2013-05-15,'000016,上证50,1789.431
2013-05-14,'000016,上证50,1785.575
2013-05-13,'000016,上证50,1810.724
2013-05-10,'000016,上证50,1819.117
2013-05-09,'000016,上证50,1807.862
2013-05-08,'000016,上证50,1824.377
2013-05-07,'000016,上证50,1817.925
2013-05-06,'000016,上证50,1816.598
2013-05-03,'000016,上证50,1795.489
2013-05-02,'000016,上证50,1763.05
2013-04-26,'000016,上证50,1766.037
2013-04-25,'000016,上证50,1778.294
2013-04-24,'000016,上证50,1793.885
2013-04-23,'000016,上证50,1760.677
2013-04-22,'000016,上证50,1823.947
2013-04-19,'000016,上证50,1827.983
2013-04-18,'000016,上证50,1768.15
2013-04-17,'000016,上证50,1761.617
2013-04-16,'000016,上证50,1772.643
2013-04-15,'000016,上证50,1759.802
2013-04-12,'000016,上证50,1774.505
2013-04-11,'000016,上证50,1784.128
2013-04-10,'000016,上证50,1787.928
2013-04-09,'000016,上证50,1788.633
2013-04-08,'000016,上证50,1773.103
2013-04-03,'000016,上证50,1789.666
2013-04-02,'000016,上证50,1783.217
2013-04-01,'000016,上证50,1784.071
2013-03-29,'000016,上证50,1793.194
2013-03-28,'000016,上证50,1791.643
2013-03-27,'000016,上证50,1868.44
2013-03-26,'000016,上证50,1861.259
2013-03-25,'000016,上证50,1901.932
